Style-Fabric-Color,Gender,Birth Season,Comm. Category SubGroup,new,vip,revenue
NECKLACE GRECA Y GOLD W 4.4 DIAM CT 0.15 .-NUL,Female,Not Seasonal 2016,LICENSES,1,0,3124.510498
NECKLACE-Gold,Male,Fall / Winter 2017-2018,FASHION JEWELRY,2,0,721.3016357
OCCHIALE ACETATO DONNA SOLE COL. 518773-NUL,Female,Not Seasonal 2016,LICENSES,3,0,840.1212311
OCCHIALE ACETATO DONNA SOLE COL. 524887-NUL,Female,Not Seasonal 2017,LICENSES,2,0,490.8187408
OCCHIALE ACETATO DONNA SOLE COL. 528772-NUL,Female,Not Seasonal 2018,LICENSES,6,0,2919.615845
OCCHIALE ACETATO DONNA SOLE COL. GB18G-NUL,Female,Not Seasonal 2016,LICENSES,0,0,368.9091187
OCCHIALE ACETATO SOLE DONNA COL. 515611-NUL,Female,Non Seasonal 2014,LICENSES,2,0,730.6470032
OCCHIALE ACETATO SOLE DONNA COL. 516090-NUL,Female,Not Seasonal 2015,LICENSES,0,0,182.3475342
OCCHIALE ACETATO UOMO SOLE COL. 524887-NUL,Male,Not Seasonal 2017,LICENSES,1,0,192.3414764
OCCHIALE INIETTATO DONNA SOLE COL. 26087-NUL,Female,Not Seasonal 2017,LICENSES,1,0,665.3834076
OCCHIALE INIETTATO DONNA SOLE COL. GB15R-NUL,Female,Not Seasonal 2017,LICENSES,0,0,192.104538
OCCHIALE METALLO DONNA SOLE COL.125211-NUL,Female,Not Seasonal 2018,LICENSES,15,0,8363.2827
OCCHIALE NYLON DONNA SOLE COL. 511971-NUL,Female,Not Seasonal 2017,LICENSES,1,0,420.7573853
OCCHIALE NYLON SOLE DONNA COL. 52276V-NUL,Female,Not Seasonal 2016,LICENSES,0,0,276.7774963
OCCHIALE NYLON SOLE DONNA COL. 98813-NUL,Female,Not Seasonal 2016,LICENSES,1,0,192.3414764
OCCHIALE NYLON SOLE DONNA COL. GB111-NUL,Female,Not Seasonal 2016,LICENSES,3,0,1185.234558
ORECCHINI METALLO + MADREPERLA-White-Tribute Gold,Male,Fall / Winter 2018-2019,FASHION JEWELRY,17,0,6151.401337
ORECCHINI METALLO + RESINA-White-Tribute Gold,Female,Spring / Summer 2019,FASHION JEWELRY,1,1,1667.822449
ORECCHINI METALLO-Light Gold,Female,Fall / Winter 2018-2019,FASHION JEWELRY,5,0,1690.387779
ORECCHINI METALLO-Satin Warm Gold,Female,Spring / Summer 2019,FASHION JEWELRY,1,0,544.145874
ORECCHINI METALLO+NAPPINE TESSUTO-Gold-Tribute Gold,Female,Fall / Winter 2018-2019,FASHION JEWELRY,0,0,1343.328247
ORECCHINI METALLO+PELLE-Black-Palladium,Female,Spring / Summer 2018,FASHION JEWELRY,2,0,333.4415436
ORGANIZER CALF-Cobalt blue Warm Gold,Male,Fall / Winter 2018-2019,SLG,3,0,3102.092773
ORGANIZER CALF-True Navy-Geranium-Hot Gold,Male,Spring / Summer 2019,SLG,2,0,1538.276062
OVERKNEE BOOT LEATHER SOLE H.85 COTONE STRETCH LOGATO-Black-White,Female,Fall / Winter 2018-2019,SHOES,1,0,4805.508911
PANTALONE DENIM/JEANS DONNA-8054,Female,Fall / Winter 2018-2019,RTW,9,2,32002.29419
PANTALONE DENIM/JEANS DONNA-Denim ecru,Female,Spring / Summer 2019,RTW,1,0,2958.67804
PANTALONE DENIM/JEANS DONNA-Denim Light Blue,Female,Fall / Winter 2018-2019,RTW,0,0,1205.519775
PANTALONE DENIM/JEANS DONNA-Denim pink,Female,Spring / Summer 2019,RTW,0,1,1451.69104
PANTALONE DENIM/JEANS DONNA-Gold + Print,Female,Spring / Summer 2019,RTW,2,2,15912.40356
PANTALONE DENIM/JEANS DONNA-red + print,Female,Spring / Summer 2018,RTW,1,0,8160.190918
PANTALONE DENIM/JEANS RICAMATO DONNA-Denim dark blue,Female,Fall / Winter 2017-2018,RTW,2,0,2077.864044
PANTALONE DENIM/JEANS UOMO-Dark green,Male,Fall / Winter 2018-2019,RTW,6,0,3324.54158
PANTALONE DENIM/JEANS UOMO-Multicolor,Male,Fall / Winter 2018-2019,RTW,2,0,4221.100464
PANTALONE DENIM/JEANS-animalier+black-gold,Male,Fall / Winter 2018-2019,RTW,1,2,11828.71643
PANTALONE DENIM/JEANS-Black - Gold,Male,Fall / Winter 2018-2019,RTW,0,0,458.7664185
PANTALONE DENIM/JEANS-black-blue,Male,Fall / Winter 2018-2019,RTW,35,10,106956.6989
PANTALONE DENIM/JEANS-Dark Blue,Male,Spring / Summer 2019,RTW,38,8,131994.8339
PANTALONE DENIM/JEANS-Gold + Print,Female,Spring / Summer 2018,RTW,3,0,16708.52246
PANTALONE DENIM/JEANS-MEDIUM BLUE,Male,Fall / Winter 2017-2018,RTW,0,0,-346.2159729
PANTALONE DONNA DENIM/JEANS-Black - Gold,Female,Spring / Summer 2016,RTW,0,0,101.9754486
PANTALONE DONNA DENIM/JEANS-Dark Blue,Female,Spring / Summer 2016,RTW,1,0,109.8089523
PANTALONE DONNA DENIM/JEANS-Green,Female,Fall / Winter 2016-2017,RTW,0,0,90.22518921
PANTALONE DONNA DENIM/JEANS-Light Blue,Female,Fall / Winter 2018-2019,RTW,1,0,672.9155273
PANTALONE DONNA DENIM/JEANS-Red,Female,Fall / Winter 2016-2017,RTW,0,0,90.22518921
PANTALONE DONNA DENIM/JEANS-White,Female,Spring / Summer 2016,RTW,1,0,270.6755676
PANTALONE DONNA JEANS-Black - Orange,Female,Fall / Winter 2016-2017,RTW,1,0,117.6424561
PANTALONE DONNA JEANS-red,Female,Spring / Summer 2017,RTW,0,0,90.22518921
PANTALONE DONNA TESSUTO-purple,Female,Fall / Winter 2018-2019,RTW,1,0,393.6789246
PANTALONE JEANS-Multicolor,Male,Spring / Summer 2015,RTW,0,0,137.2961578
PANTALONE JEANS-White,Male,Spring / Summer 2016,RTW,0,0,317.67659
PANTALONE TESSUTO-Black,Female,Fall / Winter 2015-2016,RTW,0,0,234.9533386
PANTALONE UOMO DENIM/JEANS SKINNY-Blue,Male,Spring / Summer 2019,RTW,0,0,1573.015839
PANTALONE UOMO DENIM/JEANS-Dark Blue,Male,Fall / Winter 2018-2019,RTW,12,0,6084.540497
PANTALONE UOMO JEANS-Black,Male,Spring / Summer 2016,RTW,1,0,101.9754486
PANTALONE UOMO JEANS-Blue,Male,Fall / Winter 2015-2016,RTW,4,0,956.9465485
PANTALONE UOMO TESSUTO-Blue,Male,Spring / Summer 2019,RTW,0,0,1488.584961
PANTALONE UOMO TESSUTO-Navy,Male,Fall / Winter 2018-2019,RTW,1,0,417.5467224
PANTALONE-Black+black-+black+grey,Male,Fall / Winter 2018-2019,RTW,3,0,1259.00341
PANTALONE-Black+pink,Female,Fall / Winter 2018-2019,RTW,1,0,596.0381088
PANTALONE-Blue white,Male,Fall / Winter 2018-2019,RTW,3,0,1976.671585
PANTALONE-Red+red+red,Male,Fall / Winter 2018-2019,RTW,3,0,892.9305954
PANTALONE-Sapphire+black-white,Male,Fall / Winter 2018-2019,RTW,1,0,1818.397903
PANTALONE-WHITE MULT,Female,Spring / Summer 2017,RTW,0,0,111.1378479
PANTALONE-White-gold,Female,Fall / Winter 2018-2019,RTW,1,0,441.8841858
PANTALONE-White+white-gold,Female,Fall / Winter 2018-2019,RTW,1,0,772.7028351
PANTALONE-WhiteWhite,Female,Spring / Summer 2018,RTW,0,0,86.9379158
PANTALONI DONNA JERSEY-Black,Female,Fall / Winter 2017-2018,RTW,1,0,531.4127808
PANTALONI DONNA LEGGINS-Black,Female,Fall / Winter 2017-2018,RTW,1,0,272.0018616
PANTALONI DONNA LEGGINS-black+print,Female,Fall / Winter 2018-2019,RTW,4,0,1992.062988
PANTALONI DONNA TESSUTO-Black,Female,Fall / Winter 2018-2019,RTW,0,0,1503.321899
PANTALONI LEGGINS-multicolor,Female,Spring / Summer 2019,RTW,2,2,3120.01178
PANTALONI SHORTS-TOBACCO,Female,Spring / Summer 2018,RTW,0,0,428.0825195
PANTALONI TESSUTO-Black,Female,Spring / Summer 2019,RTW,2,1,3873.238831
PANTALONI TESSUTO-black-gold,Male,Fall / Winter 2018-2019,RTW,1,0,1922.34848
PANTALONI TESSUTO-coral+print,Male,Spring / Summer 2019,RTW,0,0,3395.480713
PANTALONI TESSUTO-Gold + Print,Female,Fall / Winter 2018-2019,RTW,1,1,9841.034485
PANTALONI TESSUTO-Military Green,Male,Spring / Summer 2018,RTW,1,0,667.1817932
PANTALONI TESSUTO-multicolor,Female,Fall / Winter 2018-2019,RTW,1,1,3149.431396
PANTALONI TESSUTO-Sand,Male,Fall / Winter 2018-2019,RTW,3,1,8573.066162
PANTALONI TESSUTO-yellow,Female,Fall / Winter 2018-2019,RTW,0,1,911.3718872
PANTALONI/SHORTS PELLE DONNA-Black,Female,Fall / Winter 2018-2019,RTW,0,0,2435.641846
PANTALONI/SHORTS PELLE DONNA-Black,Female,Spring / Summer 2019,RTW,0,0,11094.73547
PARIGAMBA BASSO INTIMO UOMO-Black,Male,Spring / Summer 2017,RTW,1,0,420.2399902
PARIGAMBA BASSO INTIMO UOMO-Fuxia,Male,Spring / Summer 2019,RTW,2,0,1289.919636
PARIGAMBA BASSO INTIMO UOMO-Red black elastic gold,Male,Spring / Summer 2017,RTW,0,0,73.81479645
PARIGAMBA BASSO INTIMO UOMO-White + Print,Male,Spring / Summer 2019,RTW,7,8,10118.7707
PARIGAMBA BASSO INTIMO UOMO-white- greek gold,Male,Fall / Winter 2015-2016,RTW,10,1,1920.000259
PARKA UOMO TESSUTO STAMPATO-Cobalt + Print,Male,Spring / Summer 2019,RTW,0,0,852.5609131
PARKA UOMO TESSUTO-Black,Male,Spring / Summer 2017,RTW,1,0,274.5223694
PEACOT/CABAN TESSUTO-blue - dark green,Male,Fall / Winter 2018-2019,RTW,6,2,25702.01611
PENDANT GRECA SMALL R GOLD SAMRA-NUL,Female,Not Seasonal 2015,LICENSES,0,0,959.4953003
PENDANT VIRYA SM R GOLD W9.0 DIAM CT0.55 AME CT0.8 .-NUL,Unisex,Not Seasonal 2016,LICENSES,1,0,4533.364258
PHONE COVER IPHONE 'X'  SILICONE C/MEDUSA SCULTURA-Blue 2,Male,Spring / Summer 2019,SLG,5,0,1039.475922
PHONE COVER IPHONE "X" POLICARBONATO C/MEDUSA-Black,Male,Fall / Winter 2018-2019,SLG,14,3,13474.0692
PIATTO PARETE 18 CM MEDUSA-FORMA 1930,Unisex,-missing description-,HOME,3,0,451.9947357
PIATTO PARETE 30 CM SAM-FORMA 1930,Unisex,Not Seasonal 2018,HOME,2,0,528.9729004
PIATTO PARETE 30 CM WILLIAM-FORMA 1930,Unisex,Not Seasonal 2018,HOME,1,0,264.4864502
PIATTO PIANO 10 CM BAROQUE BIANCO-FORMA1128,Unisex,Not Seasonal 2017,HOME,0,0,0
PIATTO PIANO 18 CM LE JARDIN DE VERSACE-FORMA 1930,Unisex,-missing description-,HOME,1,0,252.4476471
PIATTO PIANO 18 CM MEDUSA BLAU-FORMA 1932,Unisex,-missing description-,HOME,2,0,168.3059692
PIATTO PIANO 22 CM 25 ANNI D.V. FLORALIA-FORMA 1930,Unisex,Not Seasonal 2018,HOME,3,1,417.5920868
PIATTO PIANO 22 CM 25 ANNI WILD FLORALIA-FORMA 1930,Unisex,Not Seasonal 2018,HOME,3,1,506.1617737
PIATTO PIANO 27 CM PRESTIGE GALA-FORMA 1932,Unisex,Not Seasonal 2015,HOME,0,0,189.4388123
PIATTO SEGNAPOSTO 33 CM ETOILES DE LA MER-FORMA 1045,Unisex,Not Seasonal 2016,HOME,1,0,524.0850677
PILLOW CASE SET - QUEEN SIZE-White-gold,Unisex,Not Seasonal 2016,HOME,6,0,1752.948715
PIUMINO REVERSIBILE UOMO TESSUTO STAMPATO-black+print,Male,Fall / Winter 2018-2019,RTW,4,0,5151.560852
PLAID BLANKETS TESSUTO HOME SE/WS X PLAID 150X180-Black-white,Unisex,Not Seasonal 2015,HOME,0,0,4020.232056
POCHETTE AYERS VERO+VITELLO-Acid Green-Black-Tribute Gold,Female,Fall / Winter 2018-2019,SLG,3,0,2626.626587
POCHETTE NAPPA TRAPUNTATA-Shell Pink-Tribute Gold,Female,Spring / Summer 2019,SLG,1,0,1034.493652
POCHETTE VITELLO + RICAMO PATCH-BLACK-TRIBUTE GOLD,Female,Spring / Summer 2019,SLG,1,0,9392.413086
POCHETTE VITELLO NAPPATO COLOR BLOCK-Orange-Lilac-Light Gold,Female,Spring / Summer 2018,SLG,1,0,2428.124451
POCHETTE VITELLO SAFFIANO-Black-Light Gold,Female,Fall / Winter 2016-2017,SLG,2,0,1212.234222
POCHETTE VITELLO ST. BAROCCO-Black-Multicolor-Tribute Gold,Female,Fall / Winter 2018-2019,SLG,21,1,23506.49402
POCHETTE VITELLO ST. PILLOW TALK-Multicolor-Black-Tribute Gold-Polished Ruthenium,Female,Fall / Winter 2018-2019,SLG,19,2,31350.79518
POCHETTE VITELLO-Black-Light Gold,Female,Spring / Summer 2018,SLG,6,0,3364.013016
POCHETTE VITELLO-BLACK-TRIBUTE GOLD,Female,Spring / Summer 2018,SLG,1,0,536.8457642
POCHETTE VITELLO-Power Pink-Black-Light Gold,Female,Fall / Winter 2017-2018,SLG,5,0,1951.126648
POCHETTE-black-gold,Male,Spring / Summer 2019,SILK & OTHER ACC,1,0,135.3271332
POLLUTION MASK+VERSUS LOGO TESSUTO COTONE-Black+Optic White,Unisex,Fall / Winter 2018-2019,HOME,1,1,181.527401
POLO PIQUET UOMO-black - white,Male,Spring / Summer 2019,RTW,4,0,2111.155655
PORTA C/CREDITO TEJUS LISSATO-Navy+Black-Ruthenium Ultra Black Satin,Male,Spring / Summer 2018,SLG,1,0,930.5326538
PORTA CARTE  VITELLO-BLACK-TRIBUTE GOLD,Female,Fall / Winter 2018-2019,SLG,6,0,3101.54599
PORTA CARTE DI CREDITO CALF-Black Warm Gold,Male,Fall / Winter 2016-2017,SLG,3,0,735.7550812
PORTA DOCUMENTI VITELLO-Black Ultra Black Ruthenium,Male,Fall / Winter 2018-2019,BAGS,18,2,38101.57544
PORTA I-PAD  VERNICE + NAPPA-Black-Light Gold,Female,Fall / Winter 2015-2016,SLG,0,0,577.1733398
PORTACHIAVI METALLO-Satin Warm Gold,Male,Spring / Summer 2019,FASHION JEWELRY,3,0,2029.906921
PORTAFOGLIO CALF-Black Warm Gold,Male,Spring / Summer 2019,SLG,6,0,6838.425476
PORTAFOGLIO NAPPA-Black-Light Gold,Female,Spring / Summer 2015,SLG,2,0,2367.128296
PORTAFOGLIO VIT.C/GRANA STAMPA HIBISCUS HERITAGE-Multicolor-Gold-Black - Hot Gold,Male,Spring / Summer 2019,SLG,5,0,2672.141998
PORTAFOGLIO VIT.SAFFIANO STAMPA "VERSACE"-Geranium+White-Black,Male,Spring / Summer 2019,SLG,1,0,787.4060974
PORTAFOGLIO VITELLO C/RIC.HARLEQUIN-BLACK-TRIBUTE GOLD,Male,Fall / Winter 2018-2019,SLG,0,0,2842.652588
PORTAFOGLIO VITELLO CON GRANA-Black Desert Pink Desert Pink Black Gold C,Female,Spring / Summer 2017,SLG,0,0,784.8657532
PORTAFOGLIO VITELLO CON GRANA-Staten Blue Rockefeller Red RockefelleR,Female,Spring / Summer 2017,SLG,3,0,929.9723511
PORTAFOGLIO VITELLO NAPPATO-Orange-Black-Light Gold,Female,Spring / Summer 2018,SLG,1,0,1217.821014
PORTAFOGLIO VITELLO SAFFIANO STAMPA POP-Black Multicolor - Ruthenium,Male,Fall / Winter 2018-2019,SLG,8,1,4027.603073
PORTAFOGLIO VITELLO STAMPA LOGO VERSACE-Black-Multicolor-Tribute Gold,Female,Fall / Winter 2018-2019,SLG,12,0,11683.60019
PORTAFOGLIO VITELLO-BEIGE-BLACK-LIGHT GOLD,Female,Spring / Summer 2018,SLG,1,0,883.7025452
PORTAFOGLIO VITELLO-Black Warm Gold,Male,Spring / Summer 2019,SLG,1,0,1319.080933
PORTAFOGLIO VITELLO-BLACK-TRIBUTE GOLD,Female,Fall / Winter 2018-2019,SLG,13,2,16376.65216
PORTAFOGLIO VITELLO-BLACK-TRIBUTE GOLD,Female,Spring / Summer 2019,SLG,7,0,4182.586548
PORTAFOGLIO VITELLO-Power Pink-Unity Red-Oro Chiaro,Female,Fall / Winter 2017-2018,SLG,1,0,354.2752075
PORTANOME VITELLO C/GRANA+VITELLO STAMPA-Black-Black+EmpireYellow-Palladian,Male,Spring / Summer 2018,SLG,0,0,151.4678345
PORTATUTTO TESS. ST.TARTAN+VIT.C/MEDUSE ALL OVER-Multicolor+Black-Ruthenium,Male,Fall / Winter 2018-2019,SLG,6,0,9250.357086
PORTATUTTO VITELLO ABRASIV. ST."VERSACE WITH LOVE"-Black-White-Ruthenium,Male,Spring / Summer 2019,SLG,3,0,5204.116699
PORTATUTTO VITELLO PALMELLATO-Black-Palladium,Male,Spring / Summer 2017,SLG,1,0,455.1912537
PORTATUTTO VITELLO SAFFIANO STAMPA SIGNATURE-Black Multicolor - Ruthenium,Male,Fall / Winter 2018-2019,SLG,19,2,42654.5412
PORTATUTTO VITELLO ST. MEDUSE ALL OVER-Black-Black-Ruthenium,Male,Fall / Winter 2018-2019,SLG,18,1,26630.68085
PORTATUTTO VITELLO STAMPA FLORAL BAROCCO-Red-Blue-Tribute Gold,Female,Fall / Winter 2018-2019,SLG,12,1,17506.76825
PORTATUTTO VITELLO-Pink Light Gold,Female,Fall / Winter 2017-2018,SLG,2,0,2866.55835
PORTATUTTO ZAMPA STRUZZO + VITELLO-Dark Grey+Black-Ruthenium,Male,Spring / Summer 2019,SLG,0,0,1073.801392
Posacenere 13 cm Asian Dream-FORMA 1426,Unisex,-missing description-,HOME,0,1,206.681427
POSACENERE 16 CM BRUCE-FORMA 1426,Unisex,Not Seasonal 2018,HOME,1,0,296.6170349
POSACENERE 16 CM WILLIAM-FORMA 1426,Unisex,Not Seasonal 2018,HOME,1,0,288.5282898
POSACENERE 24 CM GORGONA-FORMA 1409,Unisex,-missing description-,HOME,1,0,822.3148804
POUCH  VITELLO-Black Warm Gold,Male,Spring / Summer 2019,SLG,166,1,170063.499
QUILTED JACKET-899+343,Female,Fall / Winter 2018-2019,RTW,8,0,6637.334229
QUILTED JACKET-BLEU NOTTE,Male,Fall / Winter 2018-2019,RTW,19,0,13397.01672
QUILTED JACKET-ROSSO,Male,Spring / Summer 2018,RTW,0,0,574.1663513
"REVERSIBLE BELT H.3,5CM/ENGRAVED LOGO BUCKLE  VITELLO OPACO+VITELLO STAMPA ""DIAGONAL VERSUS 50""-Black+Black-White---Nickel",Male,Fall / Winter 2018-2019,BELT,4,0,2482.475082
RING MEDUSA YGOLD W3.3GR ONYX 0.9CT .-NUL,Female,Not Seasonal 2017,LICENSES,0,0,861.1726074
RING METAL-Black-Tribute Gold,Male,Spring / Summer 2019,FASHION JEWELRY,5,0,3342.883423
RING METAL-Gold,Female,Spring / Summer 2014,FASHION JEWELRY,1,0,678.8404388
RING METAL-Pink-Gold Tribute,Female,Fall / Winter 2018-2019,FASHION JEWELRY,13,0,3686.280106
SABOT FABRIC+LAMB LEATHER-Black+Gold-Tribte Gold,Female,Spring / Summer 2018,SHOES,0,1,3004.749756
SACCO DA NAVICELLA-White-gold+white+gold,Unisex,Spring / Summer 2019,RTW,1,0,729.2499695
SANDAL FABRIC +  GOAT LEATHER-Red+White,Male,Spring / Summer 2019,SHOES,2,0,2344.890533
SANDAL FABRIC + LAMB LEATHER-Black+Gold-Tribte Gold,Female,Spring / Summer 2019,SHOES,1,0,1474.412109
SANDAL FABRIC + LAMB LEATHER-Multicolor,Female,Spring / Summer 2019,SHOES,3,0,7381.681763
SANDAL FABRIC + LAMB LEATHER-Multicolor-Tribute Gold,Female,Fall / Winter 2018-2019,SHOES,1,0,1199.490448
SANDAL LEATHER SOLE H.110+METAL LETTERS VITELLO NAPPATO LUCIDO-Black-Nickel,Female,Fall / Winter 2018-2019,SHOES,1,0,608.4874268
SANDAL LEATHER+RUBBER SOLE  H.140+SAFETY PIN VITELLO NAPPATO-Black-Nickel,Female,Spring / Summer 2017,SHOES,0,0,184.3671265
SANDAL LEATHER+RUBBER SOLE  H.140+SAFETY PIN VITELLO NAPPATO-Optic White-Nickel,Female,Spring / Summer 2017,SHOES,0,0,368.7342529
SANDALO  T.105 VITELLINO+BORCHIE-Black-Tribute Gold,Female,Fall / Winter 2018-2019,SHOES,4,0,7344.950867
SANDALO C/MODULO MEDUSA FDO GOMMA GLITTER STAR-GOLD+BLACK SOLE-GOLD,Female,Spring / Summer 2019,SHOES,1,0,274.5165405
SANDALO F.DO GOMMA GLITTER+NAPPA LAMINATA-NAVY BLUE+NAVY BLUE-GOLD,Female,Spring / Summer 2018,SHOES,3,0,1030.175827
SANDALO FDO GOMMA VIT.NAPPATO-blue,Male,Spring / Summer 2019,SHOES,1,0,270.6542664
SANDALO T.110 VITELLINO+BORCHIE-Black-Ruthenium-Light Gold,Female,Spring / Summer 2018,SHOES,1,0,596.1157227
SANDALO T.95 CANGURO LAMINATO-Gold-Tribute Gold,Female,Fall / Winter 2018-2019,SHOES,0,0,978.2523193
SANDALO T.95 VERNICE-Black-Tribute Gold,Female,Spring / Summer 2018,SHOES,1,0,1530.855042
SANDALO T.95 VITELLINO-Black-Tribute Gold,Female,Fall / Winter 2018-2019,SHOES,2,0,4624.277466
SCIALLE-Black-light blue,Unisex,Spring / Summer 2017,SILK & OTHER ACC,1,0,2012.758606
SCIALLE-Black-pink,Unisex,Fall / Winter 2017-2018,SILK & OTHER ACC,3,0,1388.094322
SCIALLE-black-white,Unisex,Spring / Summer 2018,SILK & OTHER ACC,7,0,5919.974945
SCIALLE-Grey beige,Unisex,Spring / Summer 2018,SILK & OTHER ACC,10,0,2663.025925
SCIALLE-Light blue-black,Unisex,Fall / Winter 2017-2018,SILK & OTHER ACC,2,0,976.5096931
SCIALLE-Lilac,Unisex,Spring / Summer 2017,SILK & OTHER ACC,1,0,610.9182739
SCIALLE-White-black,Unisex,Fall / Winter 2017-2018,SILK & OTHER ACC,0,0,1052.973846
SCIALLE-White-black,Unisex,Spring / Summer 2019,SILK & OTHER ACC,2,0,1425.065857
SCIALLE-White-gold,Unisex,Spring / Summer 2018,SILK & OTHER ACC,1,0,1008.700195
SCIARPA - MUFFLER-Black-pewter,Unisex,Fall / Winter 2017-2018,SILK & OTHER ACC,1,1,825.6071472
SCIARPA MAGLIA UINISEX-Black - White,Unisex,Fall / Winter 2018-2019,SILK & OTHER ACC,2,0,1067.330292
SCIARPA MAGLIA-Black,Male,Spring / Summer 2019,SILK & OTHER ACC,0,0,536.9006958
SCIARPA MAGLIA-Black-red,Male,Spring / Summer 2019,SILK & OTHER ACC,0,0,1041.673096
SCIARPA MAGLIA-Black-white,Male,Spring / Summer 2019,SILK & OTHER ACC,0,0,676.6356201
SCIARPA MAGLIA-Black-yellow,Male,Fall / Winter 2018-2019,SILK & OTHER ACC,1,0,2405.314941
SCIARPA MAGLIA-Bluette-liglt blue,Male,Fall / Winter 2018-2019,SILK & OTHER ACC,0,1,2157.200165
SCIARPA MAGLIA-Navy-light blue,Male,Fall / Winter 2018-2019,SILK & OTHER ACC,1,0,2590.044495
SCIARPA PIUMINO DONNA-red + print,Female,Fall / Winter 2018-2019,RTW,1,0,501.9406128
SCIARPA-black,Female,Fall / Winter 2016-2017,SILK & OTHER ACC,9,0,2972.798492
SCIARPA-Black-anthracite,Male,Fall / Winter 2018-2019,SILK & OTHER ACC,5,0,2914.692551
SCIARPA-Black-anthracite,Male,Spring / Summer 2018,SILK & OTHER ACC,13,1,4840.146851
SCIARPA-Black-red,Male,Fall / Winter 2018-2019,SILK & OTHER ACC,4,0,4450.173523
SHOES-899+901,Female,Fall / Winter 2018-2019,SHOES,4,0,2227.93367
SHOES-899+901,Female,Spring / Summer 2019,SHOES,4,0,2087.709953
SHOES-BLACK,Female,Spring / Summer 2019,SHOES,3,0,1205.09137
SHOES-BLACK,Male,Fall / Winter 2018-2019,SHOES,13,0,4492.774712
SHOES-BLU ELEOS,Male,Spring / Summer 2019,SHOES,2,0,1656.349583
SHORT DENIM/JEANS DONNA-Black,Female,Spring / Summer 2019,RTW,0,0,531.4665527
SHORTS  TESSUTO UOMO-Multicolor,Male,Spring / Summer 2016,RTW,0,0,180.4503784
SHORTS DONNA DENIM/JEANS-Red,Female,Spring / Summer 2016,RTW,0,0,70.57148743
SLIP INTIMO DONNA-Optical White,Female,Spring / Summer 2018,RTW,0,1,177.4395638
SLIPPER FABRIC + CALF LEATHER-Black-Multicolor,Female,Spring / Summer 2019,SHOES,1,0,2873.015259
SLIPPER FABRIC + LAMB LEATHER-Black Warm Gold,Male,Fall / Winter 2015-2016,SHOES,0,0,4272.337494
SLIPPERS-Black-gold,Male,Not Seasonal 2017,HOME,3,0,2981.282959
SLIPPERS-Black-red-gold,Unisex,Not Seasonal 2018,HOME,3,0,396.7119141
SLIPPERS-White,Unisex,Not Seasonal 2017,HOME,1,0,144.2641449
SMALL BACKPACK TEDDY BEAR+MALAGA CALF+V RIBBON-Light Blue+Black+Black-Nickel,Unisex,Fall / Winter 2017-2018,BAGS,2,0,505.890564
SMALL BACKPACK+LIONHEAD RIVET VERSUS NYLON JACQUARD+GRAND CANYON+V RIBBON-Black+Black+Black-Nickel,Unisex,Fall / Winter 2018-2019,BAGS,6,0,2879.659698
SMALL CLUTCH VITELLO SPAZZOLATO+VITELLO OPACO+NASTRO-Black+Black+Black-Nickel,Female,Spring / Summer 2017,BAGS,1,0,149.0464172
SMALL CLUTCH+CHAIN PATENT PALMELLATO-Pink-Nickel,Female,Fall / Winter 2018-2019,BAGS,6,0,1678.914688
SMALL CLUTCH+CHAIN+METAL LETTERS GRAND CANYON-Black-Nickel,Female,Fall / Winter 2018-2019,BAGS,9,0,4409.621033
SMALL FLAT POUCH+LIONHEAD OLD PIN PATENT PALMELLATO-Pink-Nickel,Unisex,Fall / Winter 2018-2019,SLG,9,0,3836.050491
SMALL FRAME CLUTCH+LIONHEAD OLD PIN+CRYSTAL SUEDE+MALAGA CALF-Black+Black+Transparent---Nickel,Female,Spring / Summer 2019,BAGS,0,0,515.4246826
SMALL PENDANT RGOLD GRECA W8.1GR ONYX 1.3 CT .-NUL,Female,Not Seasonal 2017,LICENSES,2,0,1918.990601
SMALL POCKET BAG+STUDS VITELLO OPACO-Black-Nickel,Female,Spring / Summer 2018,BAGS,3,0,1263.722229
SMALL ZIPPER CLUTCH+STUDS V SAFFIANO-Turquoise-Nickel,Female,Spring / Summer 2017,BAGS,1,0,105.8921967
SNEAKER ALTA F.DO GOMMA VIT.NAPPATO+NEOPRENE-BLACK+BLACK+BLACK SOLE,Male,Fall / Winter 2018-2019,SHOES,2,0,2580.75528
SNEAKER C/PUNTALE MEDUSA FDO GOMMA VIT.NAPPATO+ CAPRA SPECCHIO-WHITE+GOLD-GOLD,Female,Spring / Summer 2019,SHOES,1,0,1100.210968
SNEAKER C/RIVETTO MEDUSA BEBE' F.DO PELLE NAPPA+NAPPA LAMINATA-LIGHT BLUE+LIGHT GOLD+LIGHT BLUE SOLE--GOLD,Male,Spring / Summer 2019,SHOES,0,0,248.3587799
SNEAKER CAPRA+BORCHIE-Black Warm Gold,Male,Spring / Summer 2016,SHOES,0,0,540.9575195
SNEAKER CROSTA+TESSUTO-Indian Tan,Male,Fall / Winter 2018-2019,SHOES,13,2,19181.67593
SNEAKER FABRIC + CALF LEATHER-Black-Tribute Gold,Male,Fall / Winter 2018-2019,SHOES,10,0,18836.27826
SNEAKER FABRIC + CALF LEATHER-Multicolor,Male,Fall / Winter 2018-2019,SHOES,26,5,69429.47009
